ACC,SEN,SPE,PRE,F1,LOSS,AUROC,TRAIN TIME/M,Dataset,epoch
0.889823330106486,0.32221073405056605,0.9900406773987898,0.46131591761059004,0.34601208838650854,0.8634616762572608,0.8762136252645986,3.7199507554372153,training,1
0.9309051306873185,0.4557251384886157,0.9938641658179781,0.6890932273036897,0.5024960163639918,0.7499807328273987,0.9454371745198281,9.770200987656912,training,2
0.9376815101645692,0.4807561168367617,0.9944700393183815,0.5833128815849614,0.5149847016209096,0.7258417473770894,0.9688429493237933,15.603352284431457,training,3
0.9417352371732817,0.4899572221932557,0.9948470426050978,0.6614553464055358,0.536078652044589,0.719810067223857,0.9670747389840055,21.46715135971705,training,4
0.9415537270087125,0.5315602059050444,0.994836002316115,0.7182907982062458,0.5710526216454094,0.7136544157504113,0.9790781753162207,27.25887974500656,training,5
0.9436108422071636,0.5149136103879859,0.995048020085809,0.698440778093052,0.5559408310440547,0.7060097628912566,0.977621321617048,33.022655761241914,training,6
0.9450024201355276,0.545246910840602,0.9952060054291827,0.6859999478297522,0.5852399685636723,0.7004254140983006,0.9809465970039283,38.78196726242701,training,7
0.9451234269119071,0.5410652583688104,0.9951853333987476,0.7286326239578755,0.5951634191845175,0.6944862063433723,0.9758629689618791,44.54498747984568,training,8
0.9451234269119071,0.5677404010290579,0.9952147001469777,0.7162931596838775,0.6169829286152491,0.6962667619467243,0.9868687236684407,50.29018470446269,training,9
0.943973862536302,0.594449647330931,0.9951353829343799,0.7220736649671476,0.6328931452148333,0.6987775120329349,0.9771630226328867,56.01562367677688,training,10
0.9480880929332043,0.5952560462846282,0.9954438068026099,0.710440426419853,0.6365430556028184,0.6886825883180998,0.9815979708097221,61.72829162279765,training,11
0.9505687318489835,0.5996306455763581,0.9956461509196444,0.7563483843381198,0.6470469868997626,0.6845401669609247,0.977158076258288,67.38141176303228,training,12
0.9494796708615683,0.646740740170764,0.99560308901902,0.8390510624423876,0.7024728628265355,0.6831437532629681,0.9851490361063769,73.07028773228328,training,13
0.9488746369796709,0.5834236692541295,0.9954869489109044,0.7123795197934417,0.6232191779591333,0.6905452805054257,0.981834152772407,78.70789709488551,training,14
0.9506292352371732,0.6074350578564693,0.9956859282259892,0.7224421177187624,0.6517552250479753,0.6860181647758189,0.9797980816150675,84.31083515485128,training,15
0.9505082284607939,0.6191481797579375,0.9956410327266674,0.7571402209817709,0.6704606839812524,0.6858823652193671,0.9832756171576472,89.89602837165197,training,16
0.9532308809293321,0.6364224657031085,0.9959027379877721,0.770629091811928,0.6853509130483183,0.6823966526201201,0.9817568595107464,95.48847577571868,training,17
0.9536544046466602,0.63943915330339,0.9959302977431209,0.8038326795419111,0.6889650525549947,0.6764394488740475,0.9855853391191082,100.97384306589763,training,18
0.9505687318489835,0.6057997781714332,0.9956582653365982,0.7513586607808944,0.6567380821416626,0.6831130683998536,0.9768156548602397,106.45890486240387,training,19
0.9518998063891578,0.6042897399214386,0.9957994755904017,0.7973654795063735,0.6504069854431344,0.6785080100858235,0.9802670512134914,111.94027143319448,training,20
0.9528678606001936,0.6258900208299296,0.9958560410415931,0.7700694352058162,0.6742562429005067,0.6795776726198842,0.9801852848692391,117.42032831509908,training,21
0.9535939012584704,0.6401364348947396,0.9958963972942002,0.7598608249635023,0.6840436783807106,0.6772024787140999,0.9882599071199807,122.9247305949529,training,22
0.953472894482091,0.6344867767332294,0.9959233454438897,0.8027030604472088,0.690694256442846,0.6774562207596445,0.9855486678741614,128.4093050837517,training,23
0.9527468538238142,0.6172471827100424,0.9958375686943517,0.7591515759513326,0.6638574690884779,0.6760841144583903,0.9831757725680341,133.89285412629445,training,24
0.9513552758954501,0.6246049389587852,0.9957180541400775,0.7652662311053466,0.6773114778108754,0.6814451542767611,0.985208320032875,139.38238110542298,training,25
0.9543199419167473,0.6273890250152786,0.9959589019374682,0.7884564908015065,0.6751961928245597,0.6780445752106967,0.9886098481222708,144.87543263038,training,26
0.9537149080348499,0.6166623038901043,0.995900090695789,0.8042678929190008,0.6675629348273018,0.6789764803428945,0.9895423612023091,150.37245638370513,training,27
0.954864472410455,0.6379048140501655,0.9960310507046726,0.8108227551124652,0.6857418943292137,0.676407391028893,0.989358674811649,155.85418936808904,training,28
0.9551064859632139,0.6926906928585052,0.9960383701316825,0.8240782457708958,0.7403909876284812,0.6734250084113337,0.9817206620020473,161.34212212959926,training,29
0.9531098741529526,0.603809570991437,0.9958850534673995,0.7337718828997839,0.6490814025178328,0.678499899242556,0.9771708676175381,166.8333134651184,training,30
0.9544409486931268,0.6629319981245086,0.9960309054280821,0.8329893057777759,0.7133051741576135,0.6751095517691607,0.9844353650604981,172.31580471992493,training,31
0.9528073572120038,0.6287393425204669,0.995893742422894,0.7684592841119063,0.6757423713017893,0.6732638650060392,0.9806216198785677,177.79994444847108,training,32
0.9548039690222653,0.675465407641617,0.9959879129378293,0.8395658459625976,0.7310769352957246,0.6743755018918611,0.9861577577708976,183.2887526035309,training,33
0.9547434656340755,0.6642956222056314,0.9960498426222578,0.8405700386772998,0.7215524439605082,0.672706723789643,0.9877630675023527,188.77322260141372,training,34
0.9556510164569216,0.678239093578355,0.9961375133072701,0.84036007358965,0.7341801344208032,0.6709602701133639,0.9861654155913778,194.26918593645095,training,35
0.9538964181994192,0.6597207021018022,0.9959288797791594,0.8490683025111097,0.7226320133641825,0.675059188034825,0.978011024353065,199.76072194973628,training,36
0.9545014520813165,0.6821842280438244,0.9960200728095782,0.8306198048260127,0.7375752416742485,0.6752358228832886,0.9865559110521848,205.24384068250657,training,37
0.9535939012584704,0.6226779742161273,0.9959082359004224,0.7368352513104465,0.6642420008756748,0.6764335572373705,0.9804874726841244,210.73257662455242,training,38
0.9548039690222653,0.6578638092313238,0.9960097119968467,0.8340070279069907,0.7182783562370708,0.673364471997237,0.9886830969470067,216.2239338795344,training,39
0.9531703775411423,0.6632248959538748,0.9959590051372775,0.7949965543419383,0.7103767045067271,0.6742185572129845,0.9798886310724384,221.70988670984903,training,40
0.9564375605033882,0.6861890151477775,0.9961565277539893,0.83460940215532,0.736722480340926,0.6702984626795845,0.9814237219763439,227.19377907911937,training,41
0.9544409486931268,0.6583497680877151,0.9959920211450339,0.8512100058498862,0.7155034407726962,0.6728423496048962,0.9903473090455025,232.67436487674712,training,42
0.9564980638915779,0.6451474292859599,0.9961802809584184,0.7989462188980573,0.6968755042666056,0.6700969081321584,0.9809256959604477,238.1556996822357,training,43
0.9566795740561471,0.667206727520105,0.9962309202982897,0.8457949600331537,0.7247500286793725,0.6687852456675738,0.9866256932173719,243.64231618642808,training,44
0.957889641819942,0.6555975113315006,0.9962866795619062,0.8486946999245044,0.7050873966047166,0.6678775550087831,0.9781800549959385,249.1282585223516,training,45
0.9556510164569216,0.6834449327906238,0.9961223932821327,0.8552615267852576,0.7368373116779054,0.6701380311866332,0.9854979838458212,254.61396481196087,training,46
0.9593417231364957,0.6896411109723307,0.996450232428148,0.829256014150746,0.7352834943128705,0.666174600617798,0.9862451683329828,260.1024676243464,training,47
0.9573451113262342,0.6692300392453174,0.9962757826198448,0.8692869880970342,0.7313168178340721,0.6672898061732029,0.9896896661948351,265.58683380683266,training,48
0.9564980638915779,0.6366850593868176,0.9961824657619656,0.8549345434091179,0.6972404900139265,0.6693917037901149,0.9844552499277085,271.0755949497223,training,49
0.957889641819942,0.6561251870846208,0.9963319023461216,0.839321236247656,0.7108446156034595,0.6643327675197757,0.986610891876872,276.55712710618974,training,50
0.9543199419167473,0.664530736257716,0.9960011007194488,0.8004702501919104,0.7131085272216772,0.6716836125984413,0.9862877226616827,282.0551185806592,training,51
0.9553484995159729,0.6608832576324839,0.9960955760709707,0.7925458529437783,0.7061338436797805,0.6700108338370775,0.9898300946535686,287.54413321018217,training,52
0.959039206195547,0.6848091219162084,0.9964099520299035,0.84715540765739,0.7403753827277614,0.6626440796215715,0.9868148406529619,293.0299061338107,training,53
0.9570425943852856,0.6621249656084597,0.9962089522993235,0.7921790852286015,0.7067357280510334,0.6662723526963874,0.985797088247748,298.5168782552083,training,54
0.9597047434656341,0.7162210950175126,0.9964613937464981,0.853515194868472,0.7648411013305939,0.661801680029015,0.9897196988864118,304.0017491936684,training,55
0.9584341723136496,0.7152074118907231,0.9963311152073541,0.8509476801687967,0.765621771578741,0.6631703241881365,0.9891142902514839,309.49026039838793,training,56
0.9575871248789932,0.6836177662248288,0.9962309977942988,0.8487202499042618,0.7344575066524434,0.6653145555140202,0.9872471788892468,314.9750996073087,training,57
0.9580106485963213,0.7037660160386916,0.9963284246138258,0.8302093766807626,0.7465507957529213,0.6610180790927009,0.9851590736718111,320.46335415442786,training,58
0.9594022265246854,0.7006488677611589,0.99640841740392,0.8445671013485565,0.7467667838009362,0.6622992494581286,0.9911180140453003,325.9479782978694,training,59
0.9566795740561471,0.6706878955263448,0.9961873831220991,0.81686890262052,0.7190632545829042,0.66591220356279,0.9886421615366914,331.42931104103724,training,60
0.9591602129719264,0.7019732936363522,0.9964105532380806,0.8477209064633631,0.7511829924225736,0.6618947150398269,0.9891599351640388,336.91381064256035,training,61
