ACC,SEN,SPE,PRE,F1,LOSS,AUROC,TRAIN TIME/M,Dataset,epoch
0.8826198759643019,0.305412758437481,0.9895642731979518,0.40033613464104206,0.3214165033106422,0.8817566712409401,0.8821436098418124,2.8602729558944704,training,1
0.9265617909544698,0.40361234541344243,0.9935015537203016,0.5294150976504849,0.4373761322481688,0.7547984520594279,0.9428203382161423,7.944123800595602,training,2
0.9311753138708213,0.4486774960680919,0.9939457349464188,0.5674169756857882,0.48672291798790845,0.7450117512025695,0.9585543364554834,13.018320914109548,training,3
0.9373770987747693,0.4965616406546588,0.9945157096158608,0.6186866146440807,0.5367492417644527,0.7215567268611153,0.9711281130589583,18.096480290095013,training,4
0.9416880955982454,0.5011823421768831,0.9948944403748607,0.6332952767336876,0.5410925297456161,0.7118900013718628,0.973838183927602,23.174537328879037,training,5
0.9427469369233097,0.4966946613105697,0.9949920096428185,0.6142982154717328,0.5343598332050269,0.7112927387877939,0.9727586899947862,28.253423817952473,training,6
0.9401754651338678,0.5150500495050784,0.9947745163539466,0.7082172095389261,0.561263897344592,0.709154184313788,0.977172786442331,33.33208905061086,training,7
0.9413855695053699,0.5578634959343146,0.9948835434137138,0.690999706660533,0.6038293547049286,0.7067960103352865,0.9754829626520791,38.40678340991338,training,8
0.9447889880502194,0.5874456592391478,0.9951270432058889,0.7232017720359241,0.6372105003320606,0.6986715239315218,0.9832962422663603,43.485108160972594,training,9
0.9485705642111633,0.5660827936705297,0.9954743843212415,0.763722350902259,0.6242894322990487,0.6904976556554508,0.9887241984443106,48.563438177108765,training,10
0.9474360913628801,0.5818828118663025,0.9953962864751884,0.7912734346375918,0.6371249692250878,0.6955886193807574,0.9795378097800616,53.63826690117518,training,11
0.9515958251399184,0.6233944234273768,0.9957013334033086,0.8594527314127361,0.6885024962401592,0.6916150008710686,0.9849561805025923,58.71020671923955,training,12
0.9473604598396612,0.62220725109275,0.9953998582668743,0.7762481758795906,0.6723897301932439,0.6881351514139037,0.988999819426433,63.78805718421936,training,13
0.9497050370594464,0.6261270241323935,0.995616976333022,0.8233001987742429,0.6780507315375741,0.6874152705577261,0.9861670980847157,68.87457310756048,training,14
0.9498563001058842,0.6136148126624086,0.9955700955230673,0.7376683883692698,0.6604947263484219,0.6896382116753123,0.9850475597573211,74.04056502580643,training,15
0.9525790349417638,0.6524071312405035,0.9958101765381453,0.8479269522583652,0.710247924924304,0.6841875480280982,0.9868568286985958,79.20968676010767,training,16
0.9521252458024505,0.6331975079021933,0.9957554819292861,0.8016842473146966,0.6865925197412258,0.6829126491638773,0.9876121882218302,84.35316078662872,training,17
0.9516714566631372,0.6405500741407584,0.9957346566330699,0.7635259359872095,0.6851627978424005,0.6822155728432291,0.9808762724968116,89.4705270131429,training,18
0.9518983512327939,0.6368604030749171,0.9958050168635922,0.7985652379996453,0.695691677321088,0.6804824756539386,0.9799780981573802,94.66368036270141,training,19
0.9568144002420209,0.6466806286257997,0.9961871111708676,0.8038770525157963,0.7000696388177516,0.6726905438635085,0.9790289537732749,99.80426317850748,training,20
0.9528059295114204,0.6726146699118334,0.9958826949033948,0.8428280884945784,0.7353303134582704,0.6773369342520617,0.9914023569932542,104.94001276890437,training,21
0.9535622447436092,0.7103291320814683,0.9959282039590182,0.8896837990237411,0.7714578426431703,0.6769189956971413,0.9863156926448933,110.10347116390864,training,22
0.9559068219633944,0.6852704681299185,0.9961255728974804,0.8398254951942483,0.7428641415050911,0.6718169266474996,0.992607309556409,115.24961702426275,training,23
0.9540160338829224,0.6609183101546083,0.9959925902799838,0.8352283515280815,0.7161579689800707,0.6763799829759459,0.9898996261137507,120.42340364058812,training,24
0.9555286643473,0.6634265274810787,0.9961100468463685,0.8431285888198964,0.7196950807538393,0.672960584146389,0.988233357059882,125.58791059652964,training,25
0.9553017697776434,0.669202880254526,0.9961238567271214,0.8652356338846153,0.721091287764584,0.6729871673860411,0.9928582782681136,130.77003132104875,training,26
0.9559068219633944,0.6692788453491884,0.9961615695705653,0.8484457444278443,0.7328620959995298,0.6740092895745079,0.9901181078466651,135.9782067457835,training,27
0.9544698230222357,0.6818292435725596,0.9960573516194077,0.8583257775420183,0.7418919762752082,0.6741305425547172,0.9854876989334586,141.16353206634523,training,28
0.9549992436847679,0.6737315805928009,0.996099191819466,0.8189972244874419,0.7244574495403182,0.6761436980703602,0.9892298333207405,146.36879858970642,training,29
0.9537891393132658,0.6784480348988389,0.9959541351743039,0.8321066783250399,0.7339562922158431,0.6739742141127011,0.991117243641922,151.60744475523632,training,30
0.9570412948116775,0.6614393135581699,0.9962678674084468,0.8650831141337433,0.7194709870856083,0.6701649408697506,0.9913331125081523,156.83625373840331,training,31
0.9577976100438663,0.701511090110055,0.9963108784238428,0.8383623855455185,0.7557968071937436,0.6627414227971709,0.9916256882354422,162.02031281789144,training,32
0.9569656632884587,0.694900492773154,0.9962207982037936,0.8765510425588631,0.7565893011131158,0.6679551091747008,0.9876449672545077,167.19504524469374,training,33
0.9556799273937377,0.7199467486976602,0.9960938328964406,0.88368179125313,0.77896917681767,0.6699207085342223,0.9884546407892368,172.3808542728424,training,34
0.9565118741491454,0.6749735614682142,0.9961665223932933,0.8265874200305727,0.7293545373608233,0.6719335347845934,0.9827510631150456,177.54916046063104,training,35
0.9559824534866133,0.6646318202323582,0.9961556014274012,0.7992103661626867,0.7133620480553068,0.6708637104518171,0.9799030675909751,182.6988124450048,training,36
0.9534866132203903,0.6486257441967009,0.9958734022620492,0.8359708828489302,0.7031481174484856,0.6742357044404256,0.9836505149390548,187.89302977323533,training,37
0.9568144002420209,0.6659451887964322,0.996210110373083,0.8473493728123276,0.7257675932393525,0.6687306662400564,0.9891766378209554,193.01152749856314,training,38
0.9603690818333082,0.7162426469525441,0.9965230156665934,0.8808649344397855,0.7704527105000732,0.6611020896169875,0.9898743102426439,198.13514386812847,training,39
0.9559824534866133,0.6768345680909368,0.9961635833372998,0.8354667760389219,0.7353874496075349,0.6692783887259626,0.9905366626316339,203.3478288849195,training,40
0.9559824534866133,0.6452841723949714,0.996180792395685,0.7979024695723275,0.6996944124450584,0.6688597755155702,0.981863152089122,208.52099691232044,training,41
0.9559068219633944,0.717432295015728,0.9961898191477433,0.8559706141107477,0.7698383123985069,0.6686282346502018,0.9867995998375687,213.62162455717723,training,42
0.9571925578581153,0.7103284151456511,0.9962029352189788,0.8514479224155994,0.7659608334934809,0.6628996688098723,0.9947989974161118,218.75135843753816,training,43
0.9568144002420209,0.7176397531869957,0.99619253508023,0.865221511658293,0.7738797757661166,0.6652359858803127,0.9899620779050877,223.88130215406417,training,44
0.954318559975798,0.672275551205526,0.9960310673140996,0.8459472923461113,0.7286775022533988,0.6754515086107208,0.9877859529767025,229.05721505085629,training,45
0.9602934503100893,0.7726088620094789,0.9964897311763669,0.8931886088914123,0.8178496524858563,0.6601742061151974,0.9910003855320628,234.20598159233728,training,46
0.9593102405082439,0.7043953215289682,0.9964290379860437,0.8972430422012803,0.765679049788739,0.6604375176959567,0.9899388552478526,239.30794571240742,training,47
0.9605959764029648,0.6962582507593612,0.9965522185425214,0.8574161743809838,0.7541432187469816,0.6619277599353145,0.986654197822217,244.4159954984983,training,48
0.9582513991831796,0.6700823001472833,0.9963658267619023,0.853295971143808,0.7283750792532161,0.6647686984228052,0.987382936959514,249.5238370537758,training,49
0.9610497655422781,0.7355232782838063,0.9965845760529807,0.8530878230199779,0.7812407684747533,0.6570036212603251,0.9924429108020603,254.62538550694782,training,50
0.9579488730903041,0.6958656624749924,0.9963235282845188,0.8644297293066597,0.7532369881420383,0.6677832756065516,0.9708405095991721,259.7333182414373,training,51
0.9620329753441235,0.7321359221834634,0.9966532125714379,0.8617419508746058,0.7822124097584223,0.6607881441784366,0.9924647285643045,264.8384687304497,training,52
0.9618817122976857,0.7199016742323397,0.996668032575166,0.8827884550116277,0.767195134897621,0.6560342021034535,0.9952905874036323,269.93640786012014,training,53
0.9588564513689306,0.7183288902721868,0.9963698835401418,0.8657285199836466,0.7686255660714991,0.6627327942329905,0.9879233746797964,275.0755165139834,training,54
0.96294055362275,0.7711360794855636,0.9968368492520892,0.8835278916431332,0.8154420410528239,0.6549689949710588,0.9866210960796484,280.2724222699801,training,55
0.9576463469974286,0.7322279471709703,0.9963049884729672,0.8440270222911663,0.7756897763864288,0.6630083395951036,0.9919285549962015,285.42348432540894,training,56
0.9599909242172138,0.7441051785235324,0.996552244423481,0.891556052044265,0.803887406597959,0.6571880997954935,0.9861733531534985,290.55490229129794,training,57
0.9596127666011194,0.7233770312231032,0.9964450149574932,0.8722385242182217,0.7784458932503094,0.6642782308053279,0.9882514590445698,295.72958770990374,training,58
0.9579488730903041,0.7129249603412583,0.9963179602062326,0.8801237064142374,0.7669242462924141,0.6644738541133162,0.9948739110630396,300.8362996617953,training,59
0.9582513991831796,0.7112602644376136,0.9963595871685291,0.8166281406076391,0.7508658903195522,0.6625626425524265,0.9922427245043262,305.97023206154506,training,60
0.9619573438209046,0.7385625878161314,0.9966706303553288,0.872739057118902,0.7911809118926676,0.6534730303978574,0.9953097545722465,311.14665167331697,training,61
0.9626380275298745,0.7407091337724568,0.9966983967614945,0.853626188522506,0.7876208120753947,0.655979360503275,0.9939269130084288,316.318228773276,training,62
0.9596883981243383,0.7442298242239829,0.9964763214814397,0.8822664549277114,0.7924536199237239,0.6614840223593412,0.9901630716019885,321.4656960606575,training,63
0.9622598699137801,0.7522907668528037,0.9966861038468158,0.8879730993988862,0.8044454485392474,0.6512153728860588,0.9940750529087029,326.5399890184402,training,64
