ACC,SEN,SPE,PRE,F1,LOSS,AUROC,TRAIN TIME/M,Dataset,epoch
0.7963691376701967,0.23100240908189493,0.9810952222599455,0.2612374920047676,0.2419525985145622,1.0945688079182918,0.7910518344270837,1.5208647489547729,training,1
0.9104387291981846,0.3420166431156424,0.9921137276301516,0.5168903733088482,0.35932001062326774,0.8087139330231227,0.9173578255681992,5.2231796701749165,training,2
0.9180030257186081,0.36415611432119305,0.992643514040616,0.5169624466063534,0.39642348301868785,0.7856446189376024,0.9596874718281445,8.91891754468282,training,3
0.929803328290469,0.3938431113963265,0.9936706593543831,0.48417759624733053,0.42236905500482097,0.7503064544155047,0.9751857542575623,12.620329308509827,training,4
0.9337367624810893,0.5064845253670679,0.9941506510850253,0.6138251173061806,0.5355629568119993,0.7377651517207806,0.9345887900221771,16.319016444683076,training,5
0.935249621785174,0.5005045697402207,0.9942231304855925,0.599841496629841,0.53259331945623,0.725433447613166,0.9560953959826137,20.018354308605193,training,6
0.9464447806354009,0.5697170288309269,0.9953214345161662,0.681147939158172,0.6054752667128933,0.705981218470977,0.9851682175006918,23.71381883621216,training,7
0.9488653555219364,0.6286135154161043,0.9954998199010237,0.7330956622348742,0.6662307863978181,0.7001797614189295,0.9873426194252534,27.411972602208454,training,8
0.9452344931921332,0.6063972442262611,0.995211206741079,0.7329771696803132,0.6403177826371869,0.7079280884220049,0.9852806192964282,31.107546710968016,training,9
0.9467473524962179,0.610107340081776,0.9953693581206371,0.674669534379302,0.6307355738792407,0.694719543823829,0.9848510787912954,34.79958131313324,training,10
0.9534039334341906,0.6834355866386571,0.9958335719820098,0.8504454634861619,0.7436895446051915,0.6854954075354797,0.9897084086765141,38.5013813773791,training,11
0.9464447806354009,0.6188945878215625,0.9952348116191071,0.8096993892725659,0.6819047181041848,0.7015925244643137,0.9787739930347631,42.20016553004583,training,12
0.9524962178517398,0.6204402211944685,0.9958416891201087,0.7805921722268248,0.666160422126066,0.685811266876184,0.9914908414589377,45.89888593753179,training,13
0.9546142208774584,0.7281289586763294,0.9959624042362459,0.880429751828751,0.7836694652536434,0.6835918145684096,0.992563731617126,49.594460399945575,training,14
0.9573373676248109,0.6854334536357033,0.9961886185554748,0.7821056394707153,0.7258174195087156,0.6676706115786846,0.9935798086914753,53.29653582970301,training,15
0.9531013615733737,0.6833335845145201,0.9958385150301491,0.7874149854614533,0.7228900235640904,0.6695067103092487,0.9937734547774298,56.99164250294368,training,16
0.9636913767019667,0.6870229313186912,0.9968089547375532,0.8033432935614646,0.7321020834000366,0.6593528900008935,0.9980749391765283,60.68409653902054,training,17
0.9642965204236006,0.8748967531912563,0.9967625106689848,0.9467600485085661,0.9019886104041918,0.6487303450703621,0.9923017611816632,64.38580490350724,training,18
0.9576399394856279,0.7068855654368843,0.9961790278443152,0.8281557465292656,0.7503341615205856,0.6648047973330204,0.9942324240747115,68.08463536898294,training,19
0.9636913767019667,0.7714117516646481,0.9968488460164676,0.840380595196345,0.7990640773926034,0.6489065427046555,0.9939382427068177,71.78363972107569,training,20
