ACC,SEN,SPE,PRE,F1,LOSS,AUROC,TRAIN TIME/M,Dataset,epoch
0.8879477250726041,0.32850749389227707,0.9899601009980242,0.41696671286461584,0.34916536674842297,0.8595080819535763,0.87995843425403,3.2892769018809003,training,1
0.9288480154888674,0.43776203622291354,0.9937199300063795,0.6016443491516351,0.47395844769679396,0.7475066308357269,0.9444828790737981,8.786813747882842,training,2
0.9356243949661182,0.4741027726175248,0.9943134694211985,0.5999456516827525,0.5147414864681069,0.7270386513012751,0.963961167642658,14.291595554351806,training,3
0.9401621490803485,0.5178334901548249,0.9947172270248902,0.6711947321933475,0.5632648946399212,0.716440705081711,0.9658603000396255,19.793867826461792,training,4
0.9399806389157793,0.5241618468705844,0.9946735806626771,0.7586613020193679,0.5793912704645707,0.7145934745928766,0.9742389411019529,25.29186127583186,training,5
0.9419772507260407,0.5575209820540784,0.9949266309606649,0.7004890842126716,0.6011604920032058,0.7077140889960977,0.9736575317230115,30.790412946542105,training,6
0.9480275895450145,0.5576117797032046,0.9954167311368578,0.7257681970172759,0.6108161284565828,0.6979429280273688,0.9770418558482488,36.28893000682195,training,7
0.9482696030977735,0.5688988135874402,0.9954544235944406,0.7225806246577061,0.6126095799991637,0.6963390771378862,0.9781901019281898,41.790440396467844,training,8
0.9459099709583737,0.5869073409564045,0.9951871943809609,0.7426989768324987,0.636434080023219,0.6988561417424702,0.9822375998373222,47.29492133061091,training,9
0.9457284607938045,0.5550439390811238,0.9952575931046374,0.7864793068422187,0.6082244991528503,0.6955565485087308,0.9751211063426805,52.79945641756058,training,10
0.9498426911907066,0.5877170671707099,0.9956133538617631,0.792306530175188,0.6418469198367838,0.6893427450375584,0.9784181703046956,58.297748704751335,training,11
0.9489956437560504,0.6034605148009745,0.9955215947794329,0.7983170826480613,0.6563623444674976,0.689684355397289,0.9848555897038501,63.79556599855423,training,12
0.9500847047434656,0.5944906667716513,0.9955798866373102,0.7984846489701748,0.6482249003618704,0.686514999926436,0.9838343177454789,69.29684773286183,training,13
0.9491771539206195,0.6201607214751325,0.9955493136278097,0.7303385894194695,0.6599180352557052,0.6886954117328563,0.9795621428001854,74.80217574834823,training,14
0.952081316553727,0.628934608932614,0.9958056008305802,0.755678771223254,0.6760519225243856,0.6820826027794549,0.9810898230770164,80.30283050537109,training,15
0.9515972894482091,0.6438727671909249,0.9957698424933749,0.7885654658813964,0.6920577110297377,0.6794644122658662,0.9867707849161894,85.80499186515809,training,16
0.9524443368828654,0.6499581550977064,0.9958064759854293,0.8545331371392072,0.7111551415620047,0.6819566461749418,0.9789533994827895,91.29941432476043,training,17
0.9537149080348499,0.6531078536777937,0.9959718756266752,0.8199028875913952,0.7082034263009596,0.6762837469001342,0.9859057705894738,96.80113119284312,training,18
0.9510527589545015,0.658296622715921,0.9956926539433012,0.8266313271875678,0.7178681777608255,0.6812900897382076,0.9793620364956751,102.29575375715892,training,19
0.9511132623426912,0.633764482111071,0.9957102513164632,0.8130383666590143,0.6876599268213164,0.6835825936706661,0.9770125858593766,107.79476245244344,training,20
